"Customer Shipment Date","Merchant SKU","FNSKU","ASIN","FC","Quantity","Amazon Order Id","Currency","Product Amount","Shipping Amount","Gift Amount","Shipment To City","Shipment To State","Shipment To Postal Code"
"2024-03-31T12:32:29+05:30","L2-74Q5-MRU2","X001ADBDZZ","1636510051","AMD2","1","407-5179438-3321162","INR","474.05","40.00","0.00","HYDERABAD","TELANGANA","500089"
"2024-03-31T11:09:16+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","DEL5","1","407-5694157-0701936","INR","474.05","40.00","0.00","PRAYAGRAJ","UTTAR PRADESH","211001"
"2024-03-31T10:51:19+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BOM5","1","406-7096868-2879502","INR","616.55","0.00","0.00","PUNE","MAHARASHTRA","411045"
"2024-03-31T09:44:15+05:30","W7-X4TX-4WMK","X001FQF25T","1636510485","BLR8","1","408-6455974-2934716","INR","1469.00","40.00","0.00","BHUBANESWAR","ODISHA","751010"
"2024-03-31T09:43:01+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BLR7","1","171-5079094-8100351","INR","616.55","0.00","0.00","Noida","UTTAR PRADESH","201301"
"2024-03-31T09:25:25+05:30","UV-H62O-CANV","X001RWEAVX","1636511600","BOM5","1","404-1843567-8620346","INR","399.00","40.00","0.00","LUDHIANA","PUNJAB","141008"
"2024-03-31T04:36:17+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","BOM5","1","402-0708414-6153105","INR","399.00","0.00","0.00","KIRLOSKARVADI","MAHARASHTRA","416308"
"2024-03-31T04:36:17+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","BOM5","1","402-0708414-6153105","INR","474.05","0.00","0.00","KIRLOSKARVADI","MAHARASHTRA","416308"
"2024-03-31T04:36:17+05:30","FN-3LTG-MUJQ","X001Q7HU43","1636510744","BOM5","1","402-0708414-6153105","INR","399.00","0.00","0.00","KIRLOSKARVADI","MAHARASHTRA","416308"
"2024-03-31T04:36:17+05:30","PH-FCT2-XK69","X0017L3DZN","1949395790","BOM5","1","402-0708414-6153105","INR","449.00","0.00","0.00","KIRLOSKARVADI","MAHARASHTRA","416308"
"2024-03-31T04:36:17+05:30","G7-R74R-AAZF","X001M9FZ97","163651121X","BOM5","1","402-0708414-6153105","INR","399.00","0.00","0.00","KIRLOSKARVADI","MAHARASHTRA","416308"
"2024-03-31T04:36:17+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","BOM5","1","402-0708414-6153105","INR","474.05","0.00","0.00","KIRLOSKARVADI","MAHARASHTRA","416308"
"2024-03-31T04:30:46+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","BOM5","1","405-6263111-7806723","INR","1999.00","0.00","0.00","HYDERABAD","TELANGANA","500067"
"2024-03-31T01:06:10+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BOM5","1","171-8046226-8757110","INR","616.55","79.00","0.00","Surat","GUJARAT","395007"
"2024-03-31T01:02:22+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","DEL5","1","171-9313251-3640348","INR","616.55","0.00","0.00","Noida","UTTAR PRADESH","201301"
"2024-03-31T00:59:27+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","BOM5","1","406-3697563-0469169","INR","474.05","0.00","0.00","Mumbai","MAHARASHTRA","400097"
"2024-03-31T00:48:14+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","HYD8","1","404-7505600-2135545","INR","474.05","0.00","0.00","HYDERABAD","TELANGANA","500008"
"2024-03-31T00:48:14+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","HYD8","1","404-7505600-2135545","INR","399.00","0.00","0.00","HYDERABAD","TELANGANA","500008"
"2024-03-31T00:46:20+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BLR8","1","405-3452243-1810764","INR","474.05","40.00","0.00","BENGALURU","KARNATAKA","560064"
"2024-03-31T00:25:54+05:30","0O-82XT-PSML","X000Q2V1GR","1946383066","BLR7","1","408-4403212-7844359","INR","379.05","0.00","0.00","BENGALURU","KARNATAKA","560037"
"2024-03-30T21:27:09+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","ATX1","1","171-0651532-2704303","INR","474.05","99.00","0.00","PANCHKULA","HARYANA","134113"
"2024-03-30T20:47:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","407-4209597-4103565","INR","1999.00","40.00","0.00","JALPAIGURI","WEST BENGAL","735101"
"2024-03-30T20:23:00+05:30","76-T7QB-EMML","X001FQF26D","1636510477","LKO1","1","403-3551801-0390726","INR","1395.55","0.00","0.00","GORAKHPUR","UTTAR PRADESH","273014"
"2024-03-30T19:42:03+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","MAA4","1","402-1803980-8231521","INR","616.55","0.00","0.00","CHENNAI","TAMIL NADU","600119"
"2024-03-30T16:05:19+05:30","15-KVM1-4SWU","X00176YALT","1949395774","CJB1","1","171-9673208-2258736","INR","474.05","0.00","0.00","Kannur","KERALA","670622"
"2024-03-30T15:56:12+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","DEL5","1","407-0176982-8846771","INR","930.05","0.00","0.00","GURUGRAM","HARYANA","122018"
"2024-03-30T15:50:13+05:30","0O-82XT-PSML","X000Q2V1GR","1946383066","BLR8","1","404-1643733-2445119","INR","379.05","0.00","0.00","Baguiati","WEST BENGAL","700059"
"2024-03-30T14:25:12+05:30","71-WO4G-XF3U","X001M2Z1P7","1636510973","BLR7","1","405-0718395-7917148","INR","399.00","79.00","0.00","KORATLA","TELANGANA","505326"
"2024-03-30T14:11:45+05:30","15-KVM1-4SWU","X00176YALT","1949395774","HYD8","1","406-2796840-8093125","INR","474.05","0.00","0.00","JAYNAGAR MAZILPUR","WEST BENGAL","743337"
"2024-03-30T13:21:25+05:30","UV-H62O-CANV","X001RWEAVX","1636511600","HYD8","1","404-7608490-6041932","INR","399.00","0.00","0.00","VARANASI","UTTAR PRADESH","221005"
"2024-03-30T13:06:18+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BLR8","1","407-5348028-0013158","INR","474.05","0.00","0.00","AHMEDABAD","GUJARAT","382470"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","2","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","2","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:54:17+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","407-4096368-1201965","INR","474.05","0.00","0.00","Delhi","DELHI","110035"
"2024-03-30T12:46:12+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","BLR7","1","404-1022292-4257953","INR","930.05","0.00","0.00","HYDERABAD","TELANGANA","500075"
"2024-03-30T11:28:21+05:30","71-WO4G-XF3U","X001M2Z1P7","1636510973","BLR8","1","171-1825008-4100316","INR","399.00","0.00","0.00","Verna","GOA","403722"
"2024-03-30T10:23:44+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","BOM5","1","403-0338307-6199532","INR","474.05","0.00","0.00","Mumbai","MAHARASHTRA","400097"
"2024-03-30T09:03:36+05:30","G7-R74R-AAZF","X001M9FZ97","163651121X","BOM7","1","405-9980216-9235546","INR","399.00","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-30T09:03:36+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","BOM7","1","405-9980216-9235546","INR","399.00","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-30T09:03:36+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM7","1","405-9980216-9235546","INR","474.05","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-30T09:03:18+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM7","1","405-5077933-2302724","INR","474.05","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-30T08:46:17+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BOM5","1","405-7590610-0837104","INR","474.05","40.00","0.00","BENGALURU","KARNATAKA","560066"
"2024-03-30T04:25:14+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","BLR8","1","403-8489832-5332340","INR","806.55","40.00","0.00","HYDERABAD","TELANGANA","500010"
"2024-03-30T03:50:18+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BLR8","1","403-2823889-3702737","INR","474.05","40.00","0.00","BENGALURU","KARNATAKA","560078"
"2024-03-30T03:14:22+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BOM5","1","404-3410438-8398755","INR","474.05","40.00","0.00","PUNE","MAHARASHTRA","411048"
"2024-03-30T00:53:14+05:30","G7-R74R-AAZF","X001M9FZ97","163651121X","MAA4","1","406-9530748-5265961","INR","399.00","0.00","0.00","CHENNAI","TAMIL NADU","600028"
"2024-03-30T00:42:58+05:30","COMBO-TPS-4","X001E1U4XP","1636510426","DEL4","1","408-1511218-0045922","INR","3371.55","0.00","0.00","PATNA","BIHAR","801503"
"2024-03-30T00:39:14+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BOM5","1","403-8659648-3282728","INR","474.05","40.00","0.00","VADODARA","GUJARAT","391410"
"2024-03-30T00:22:06+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","AMD2","1","402-0315612-2810703","INR","474.05","0.00","0.00","Ahmedabad","Gujarat","380007"
"2024-03-30T00:04:06+05:30","1N-Z5TG-L8OO","X001D66I09","1636510345","DEL5","1","405-4769887-1197937","INR","474.05","0.00","0.00","JAIPUR","RAJASTHAN","302015"
"2024-03-30T00:04:06+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","DEL5","1","405-4769887-1197937","INR","474.05","0.00","0.00","JAIPUR","RAJASTHAN","302015"
"2024-03-30T00:04:06+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","DEL5","1","405-4769887-1197937","INR","474.05","0.00","0.00","JAIPUR","RAJASTHAN","302015"
"2024-03-29T21:31:14+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","AMD2","1","406-1484128-3100322","INR","806.55","0.00","0.00","SECUNDERABAD","TELANGANA","500017"
"2024-03-29T21:31:14+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","AMD2","1","406-1484128-3100322","INR","806.55","0.00","0.00","SECUNDERABAD","TELANGANA","500017"
"2024-03-29T21:21:10+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BOM5","1","406-3376829-4475510","INR","616.55","0.00","0.00","PUNE","MAHARASHTRA","411045"
"2024-03-29T21:10:10+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","AMD2","1","407-2410421-0945901","INR","474.05","99.00","0.00","AHMEDABAD","GUJARAT","380008"
"2024-03-29T21:06:11+05:30","L2-74Q5-MRU2","X001ADBDZZ","1636510051","DEL5","1","406-1403337-2310766","INR","474.05","0.00","0.00","NEW DELHI","DELHI","110020"
"2024-03-29T20:37:26+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","AMD2","1","402-9339625-5969100","INR","616.55","40.00","0.00","AHMEDABAD","GUJARAT","382350"
"2024-03-29T20:25:09+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","171-6233264-4061966","INR","1999.00","40.00","0.00","NAGERCOIL","TAMIL NADU","629003"
"2024-03-29T20:25:08+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","171-4326615-0690747","INR","1999.00","40.00","0.00","SATARA","MAHARASHTRA","415002"
"2024-03-29T20:24:09+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","404-0393935-0543548","INR","1999.00","40.00","0.00","DERA GOPIPUR","HIMACHAL PRADESH","177101"
"2024-03-29T17:17:02+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","AMD2","1","402-1743932-0753145","INR","474.05","40.00","0.00","Noida","UTTAR PRADESH","201301"
"2024-03-29T16:56:50+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","HYD8","1","404-3751175-8201936","INR","399.00","40.00","0.00","NAGPUR","MAHARASHTRA","440034"
"2024-03-29T16:42:19+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","HYD8","1","407-1294254-5188321","INR","399.00","40.00","0.00","RAIPUR","CHHATTISGARH","493221"
"2024-03-29T16:42:15+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","HYD8","1","406-1184445-4551520","INR","474.05","40.00","0.00","SORO","ODISHA","756045"
"2024-03-29T16:25:12+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","BOM5","1","408-9695115-9587518","INR","474.05","0.00","0.00","NEW DELHI","DELHI","110076"
"2024-03-29T15:07:14+05:30","1T-VT5B-1S8D","X001QW0E1T","1636511597","BLR7","1","403-0850652-0399565","INR","616.55","0.00","0.00","NANDYAL","ANDHRA PRADESH","518502"
"2024-03-29T14:21:24+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","DEL5","1","404-6247997-6294720","INR","474.05","0.00","0.00","RANCHI","JHARKHAND","835221"
"2024-03-29T14:01:08+05:30","AC-STS4-KG6K","X000TLUTDV","1946383007","CJB1","1","406-4788433-1074756","INR","399.00","99.00","0.00","BENGALURU","KARNATAKA","560037"
"2024-03-29T13:46:15+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","HYD8","1","405-4108656-1600304","INR","474.05","40.00","0.00","AMBIKAPUR","CHHATTISGARH","497001"
"2024-03-29T13:46:10+05:30","15-KVM1-4SWU","X00176YALT","1949395774","HYD8","1","405-6280327-6131523","INR","474.05","40.00","0.00","AMBIKAPUR","CHHATTISGARH","497001"
"2024-03-29T13:23:09+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","PNQ3","1","406-8578699-0941911","INR","474.05","0.00","0.00","PUNE","MAHARASHTRA","411028"
"2024-03-29T13:09:21+05:30","UV-H62O-CANV","X001RWEAVX","1636511600","BLR8","1","406-8092478-4230758","INR","399.00","40.00","0.00","Agartala","TRIPURA","799009"
"2024-03-29T12:12:10+05:30","03-NWK0-6I3X","X001IF8NA3","163651071X","AMD2","1","407-2639481-6854730","INR","474.05","0.00","0.00","PUNE","MAHARASHTRA","411057"
"2024-03-29T11:27:12+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","BOM7","1","404-7449544-7212312","INR","474.05","0.00","0.00","MUMBAI","MAHARASHTRA","400104"
"2024-03-29T10:56:46+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","BOM5","1","403-0319054-3246714","INR","474.05","0.00","0.00","Mumbai","Maharashtra","400058"
"2024-03-29T10:47:15+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BOM5","1","171-9606062-6754707","INR","616.55","40.00","0.00","SURAT","GUJARAT","395007"
"2024-03-29T09:37:14+05:30","1M-WO07-G93U","X0017PANTN","B08DXQXXY7","PNQ3","1","407-1352923-9674738","INR","474.05","0.00","0.00","BHOPAL","MADHYA PRADESH","462041"
"2024-03-29T09:37:12+05:30","8F-XEKV-7H28","X001FQJZO3","1636510450","LKO1","1","171-6752490-3812320","INR","930.05","0.00","0.00","Lucknow","UTTAR PRADESH","226028"
"2024-03-29T09:27:12+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","LKO1","1","408-5283050-2502717","INR","1999.00","0.00","0.00","Howrah","WEST BENGAL","711316"
"2024-03-29T09:26:52+05:30","0O-82XT-PSML","X000Q2V1GR","1946383066","BLR8","1","402-5133839-0937901","INR","379.05","0.00","0.00","VISAKHAPATNAM","ANDHRA PRADESH","530007"
"2024-03-29T04:04:12+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","HYD8","1","407-1826055-1369912","INR","399.00","40.00","0.00","GREATER NOIDA","UTTAR PRADESH","201310"
"2024-03-29T04:00:24+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","AMD2","1","405-9961132-0955509","INR","474.05","40.00","0.00","SAWAI MADHOPUR","RAJASTHAN","322001"
"2024-03-29T03:55:43+05:30","TI-UGI2-MRSG","X001AXM9YJ","1636510027","HYD8","1","171-3628724-3310726","INR","399.00","0.00","0.00","BOLPUR BYPASS","WEST BENGAL","731204"
"2024-03-29T03:07:29+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","MAA4","1","403-8246885-0658738","INR","399.00","0.00","0.00","BENGALURU","KARNATAKA","560068"
"2024-03-29T03:02:09+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","171-7277829-1653909","INR","1999.00","40.00","0.00","LUDHIANA","PUNJAB","141412"
"2024-03-29T02:37:54+05:30","SQ-GG71-Y57X","X001VKOO49","B0CGL7W1QT","BLR7","1","404-6569342-2634761","INR","599.00","40.00","0.00","NAGAUR, Jodhpur","RAJASTHAN","342037"
"2024-03-29T01:41:10+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","402-1077315-3893145","INR","1999.00","0.00","0.00","NEW DELHI","DELHI","110092"
"2024-03-29T01:06:34+05:30","D8-RLCZ-ZOUR","X001QVXAQV","1636511589","BOM5","1","404-2313904-2703551","INR","616.55","0.00","0.00","THANE West","MAHARASHTRA","400615"
"2024-03-29T00:28:46+05:30","15-KVM1-4SWU","X00176YALT","1949395774","LKO1","1","408-6008912-2860347","INR","474.05","0.00","0.00","MUZAFFARPUR","BIHAR","842002"
"2024-03-29T00:22:42+05:30","CI-WFL9-687M","X001FQGQMR","163651040X","HYD8","1","402-5503981-3676328","INR","399.00","0.00","0.00","VISAKHAPATNAM","ANDHRA PRADESH","530007"
"2024-03-29T00:06:12+05:30","1K-FDUR-VSJX","X0013JH1VB","1949395243","PNQ3","1","405-7609534-3530740","INR","474.05","40.00","0.00","CHAKAN","MAHARASHTRA","410501"
"2024-03-29T00:04:14+05:30","15-KVM1-4SWU","X00176YALT","1949395774","BLR7","1","407-1750414-8078742","INR","474.05","0.00","0.00","BENGALURU","KARNATAKA","560102"
"2024-03-28T23:27:30+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","LKO1","1","408-9045430-2812340","INR","1999.00","40.00","0.00","JAIPUR","RAJASTHAN","302031"
"2024-03-28T20:09:14+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","JPX2","1","402-3424235-1189912","INR","1999.00","40.00","0.00","MUMBAI","MAHARASHTRA","400028"
"2024-03-28T19:03:20+05:30","D6-ZTC4-956S","X001QQJDKN","1636511570","LKO1","1","171-7735340-8144330","INR","806.55","40.00","0.00","New Delhi","DELHI","110025"
"2024-03-28T18:31:50+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","BOM5","1","403-5958792-4817902","INR","474.05","0.00","0.00","NAVI MUMBAI","MAHARASHTRA","410209"
"2024-03-28T18:20:14+05:30","3O-7GIY-GAIA","X0017F0ZZ5","1949395839","DEL5","1","404-9867509-2730715","INR","474.05","40.00","0.00","DIMAPUR","NAGALAND","797112"
"2024-03-28T16:55:23+05:30","BT-ZM1Q-U1KE","X001P5GZZV","1636511546","BLR8","1","405-9451908-8009109","INR","474.05","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-28T16:55:18+05:30","CO-QCPV-SEI3","X001CLRRT1","1636510310","BLR8","1","405-5077933-2302724","INR","474.05","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-28T16:55:14+05:30","UV-H62O-CANV","X001RWEAVX","1636511600","BLR8","1","405-9980216-9235546","INR","399.00","40.00","0.00","Pune","Maharashtra","411037"
"2024-03-28T16:27:17+05:30","HL-3VCQ-ER17","X001QZEDBD","1636511694","LKO1","1","406-9994997-3219502","INR","1999.00","0.00","0.00","KOLKATA","WEST BENGAL","700053"
"2024-03-28T14:32:54+05:30","2L-SVTF-KMWT","X001YWBYSD","163651118X","TQBF","2","403-9910699-3926759","INR","399.00","0.00","0.00","NAVI MUMBAI","MAHARASHTRA","400701"
"2024-03-28T14:32:52+05:30","9L-Q6HZ-FTIV","X001SGNIH5","1636511627","TQBF","1","171-5485633-8862743","INR","999.00","40.00","0.00","Jodhpur","RAJASTHAN","342001"
"2024-03-28T14:32:50+05:30","GU-LP5Z-CODF","X001ILIHU3","1636510736","TQBF","1","402-0410918-1027521","INR","999.00","0.00","0.00","JAIPUR","RAJASTHAN","302018"
